Data,Kadar_Air ,Tak_Larut,Kalsium,Magnesium,Sulfat ,NaCl(wb),NaCl(db),Grade
"59,""9,904761905"",""0,6282427768"",""0,3157946276"",""0,920315772"",""1,269013953"",""83,22364656"",""92,37296923"",K3"
"60,""6,488549618"",""0,5064683182"",""0,5454761679"",""0,3557453269"",""1,92818607"",""87,23405952"",""93,28703507"",K3"
"61,""3,238095238"",""0,4835011963"",""0,366320635"",""0,3296885715"",""1,417252195"",""91,95498918"",""95,03222307"",K4"
"62,""0,6479"",""1,259286917"",""0,6018443909"",""0,1604918376"",""1,722932812"",""89,68569993"",""90,2705629"",K4"
"63,""5,620155039"",""1,492820824"",""0,7049484145"",""0,3806721438"",""1,58260062"",""87,20645167"",""92,39944366"",K4"
"64,""5,447470817"",""0,7283977247"",""0,4085648929"",""0,3741594282"",""1,361027818"",""90,29764311"",""95,49997646"",K4"
"65,""5,152671756"",""1,159684384"",""0,5374162369"",""0,2663715261"",""1,420652997"",""87,57948913"",""92,33732858"",K4"
"66,""2,793296089"",""0,03275349004"",""0,3418254709"",""0,1777492449"",""1,422744297"",""90,19573263"",""92,78756403"",K4"
"67,""8,22147651"",""1,317175869"",""0,6431242485"",""0,612076871"",""0,8423646941"",""83,0341681"",""90,47232941"",K4"
"68,""9,433962264"",""0,2632672302"",""0,3816917083"",""0,8891171559"",""1,274038952"",""84,94523579"",""93,79369785"",K1"
"69,""9,433962264"",""0,2632672302"",""0,3816917083"",""0,8891171559"",""1,274038952"",""84,94523579"",""93,79369785"",K1"
"70,""10,11450382"",""0,3191125632"",""0,2490931922"",""0,4755415487"",""1,121532199"",""84,03364918"",""93,48966491"",K1"
"71,""8,31758034"",""0,5632969462"",""0,3864075315"",""0,6375724269"",""1,275815403"",""86,38260423"",""94,21937657"",K1"
"72,""11,24031008"",""0,5241173863"",""0,5037951025"",""1,167888647"",""1,018891155"",""79,76618467"",""89,86757924"",K1"
"73,""10,24667932"",""0,2975607611"",""0,2266617386"",""0,8975804848"",""1,288915472"",""85,23338424"",""94,96404544"",K1"
"74,""8,143939394"",""0,4055339697"",""0,3101081567"",""0,6113560803"",""1,161533165"",""87,49260722"",""95,24968373"",K1"
"75,""8,143939394"",""0,4055339697"",""0,3101081567"",""0,6113560803"",""1,161533165"",""87,49260722"",""95,24968373"",K1"
"76,""8,571428571"",""0,2854104874"",""0,3560635738"",""0,9747240332"",""1,438674389"",""85,87769512"",""93,92872903"",K1"
"77,""9,356725146"",""0,2560939771"",""0,2245238213"",""0,7813428982"",""1,250433262"",""86,29736366"",""95,20547862"",K1"
"78,""11,24031008"",""0,5241173863"",""0,5037951025"",""1,167888647"",""1,018891155"",""79,76618467"",""89,86757924"",K1"
"79,""4,247104247"",""0,5454803202"",""0,254727304"",""0,1018909216"",""1,484727802"",""93,34642027"",""97,48678568"",K1"
"80,""9,108527132"",""0,4661473481"",""0,2686584809"",""0,3626889492"",""1,669569311"",""86,48540211"",""95,15238271"",K1"
"81,""6,557377049"",""0,2339062138"",""0,2176143956"",""0,7311843693"",""0,9730815387"",""86,97398564"",""93,07742323"",K1"
"82,""7,34375"",""0,0821615484"",""0,2415975563"",""0,7116146203"",""0,8027397471"",""87,99016382"",""94,96408911"",K1"
"83,""10,24667932"",""0,2975607611"",""0,2266617386"",""0,8975804848"",""1,288915472"",""85,23338424"",""94,96404544"",K1"
"84,""6,285714286"",""0,3388016762"",""0,1301238598"",""0,4814582813"",""1,188095817"",""91,46117979"",""97,59577112"",K1"
"85,""10,11450382"",""0,3191125632"",""0,2490931922"",""0,4755415487"",""1,121532199"",""84,03364918"",""93,48966491"",K1"
"86,""7,858546169"",""0,311640367"",""0,3366648133"",""0,7069961078"",""1,883720849"",""86,00382335"",""93,33890423"",K1"
"87,""8,31758034"",""0,5632969462"",""0,3864075315"",""0,6375724269"",""1,275815403"",""86,38260423"",""94,21937657"",K1"
"88,""10,24667932"",""0,2975607611"",""0,2266617386"",""0,8975804848"",""1,288915472"",""85,23338424"",""94,96404544"",K1"
"89,""3,428571429"",""0,178272847"",""0,3212185833"",""0,4542948535"",""1,234948874"",""93,04349365"",""96,34681295"",K1"
"90,""9,356725146"",""0,2560939771"",""0,2245238213"",""0,7813428982"",""1,250433262"",""86,29736366"",""95,20547862"",K1"
"91,""9,13884007"",""0,4988876963"",""0,223937958"",""0,9136668685"",""1,262109316"",""84,1988852"",""92,66763188"",K1"
"92,""8,143939394"",""0,4055339697"",""0,3101081567"",""0,6113560803"",""1,161533165"",""87,49260722"",""95,24968373"",K1"
"93,""4,980842912"",""0,4399017466"",""0,3267285251"",""0,6161166474"",""1,204652937"",""88,13049925"",""92,75024316"",K2"
"94,""6,066536204"",""0,3545121361"",""0,1732586473"",""0,3768375579"",""1,883440165"",""91,35239425"",""97,25223638"",K2"
"95,""6,066536204"",""0,3545121361"",""0,1732586473"",""0,3768375579"",""1,883440165"",""91,35239425"",""97,25223638"",K2"
"96,""3,468208092"",""0,4518845846"",""0,5506214422"",""0,2890762571"",""1,386005413"",""89,88704531"",""93,11651999"",K2"
"97,""4,971319312"",""0,1353301517"",""0,3727569947"",""0,3913948444"",""1,62093541"",""86,9146031"",""91,4614435"",K2"
"98,""4,980842912"",""0,4399017466"",""0,3267285251"",""0,6161166474"",""1,204652937"",""88,13049925"",""92,75024316"",K2"
"99,""3,468208092"",""0,4518845846"",""0,5506214422"",""0,2890762571"",""1,386005413"",""89,88704531"",""93,11651999"",K2"
"100,""8,59375"",""0,2107879473"",""0,3115252381"",""0,5340432653"",""1,219470244"",""85,2371824"",""93,25093459"",K2"
"101,""7,007575758"",""0,5162367023"",""0,3496556485"",""0,6687164277"",""1,241817857"",""86,59225361"",""93,11753546"",K2"
